date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag
2013-06-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.34,83.72999999999993,286.99,590.29,1028.73,243.33,46.952999999999975,0.99,1.0,0.9966666666666666,0.20697905181918408,170.4541,237.64857,318.21246,271.92148,-0.2827472094614329,96.03130240357741,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-06-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.07,48.52999999999992,238.37,554.7,1016.3800000000001,214.9,1.214666666666659,0.98,1.0,0.9899999999999999,0.19697905181918407,157.59941,170.4541,271.92148,237.64857,-0.07541437841624228,95.09223029625488,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-06-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,17.67,40.07999999999993,208.65,513.6,1005.09,200.34,-25.87100000000001,0.98,1.0,0.9833333333333333,0.19697905181918407,128.1,157.59941,237.64857,170.4541,-0.1871796981981088,92.81162660704304,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-01,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,17.22,42.95999999999992,175.68,463.78000000000003,1003.1,187.51,-58.376666666666665,0.98,1.0,0.98,0.19697905181918407,112.172585,128.1,170.4541,157.59941,-0.12433579234972675,90.95584125209615,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-02,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,59.08,93.96999999999991,185.76999999999998,475.47,1010.24,218.46,-49.95266666666669,1.0,1.0,0.9866666666666667,0.2169790518191841,117.627686,112.172585,157.59941,128.1,0.04863132110221048,91.58188932364449,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,55.1,131.39999999999992,197.60000000000002,491.47,1031.75,240.79,-43.14166666666665,1.0,1.0,0.9933333333333332,0.2169790518191841,277.30875,117.627686,128.1,277.30875,1.3575125842397342,98.83733929569591,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,60.98,175.1599999999999,232.46,534.0500000000001,1090.38,265.65,-21.962000000000018,1.0,1.0,1.0,0.2169790518191841,393.20206,277.30875,112.172585,393.20206,0.417921576582059,99.60871995528228,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,36.04,152.11999999999992,254.16,541.1500000000001,1117.84,261.84,-6.6693333333333555,1.0,1.0,1.0,0.2169790518191841,291.87827,393.20206,117.627686,393.20206,-0.2576888584968248,99.01621017328117,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,46.03,143.04999999999993,292.12,530.49,1138.25,268.6,26.528333333333308,0.99,1.0,0.9966666666666666,0.20697905181918408,280.4448,291.87827,277.30875,393.20206,-0.03917204936153692,98.88205701509223,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,32.59,114.65999999999993,307.04,515.69,1146.3300000000002,260.9,39.56299999999999,1.0,1.0,0.9966666666666666,0.2169790518191841,227.7,280.4448,393.20206,291.87827,-0.18807551432581385,97.85354946897709,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,24.05,102.66999999999992,313.87,489.55,1135.8600000000001,245.81,48.83600000000001,0.99,1.0,0.9933333333333332,0.20697905181918408,176.35791,227.7,291.87827,280.4448,-0.22548129117259547,96.33314700950251,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,31.68,88.31999999999992,286.47,472.24000000000007,1147.44,240.62,18.73399999999998,0.99,1.0,0.9933333333333332,0.20697905181918408,164.51212,176.35791,280.4448,227.7,-0.06716903143159268,95.67356064840693,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,25.01,80.73999999999992,256.38,453.98,1142.44,229.54,-10.189333333333366,0.99,1.0,0.99,0.20697905181918408,152.2434,164.51212,227.7,176.35791,-0.07457638987328108,94.70095025153718,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.79,75.47999999999993,214.19,446.65000000000003,1121.91,213.9,-47.589000000000055,0.99,1.0,0.99,0.20697905181918408,205.8204,152.2434,176.35791,205.8204,0.3519167333362234,97.28339854667412,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,42.67,86.46999999999991,220.82000000000002,474.98,1129.4199999999998,224.48,-42.71133333333327,1.0,1.0,0.9933333333333332,0.2169790518191841,168.5157,205.8204,164.51212,205.8204,-0.181248797495292,95.90832867523757,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,24.32,85.77999999999992,199.11,491.23,1124.19,215.13,-63.200999999999965,0.99,1.0,0.9933333333333332,0.20697905181918408,178.76115,168.5157,152.2434,205.8204,0.06079819269065123,96.42258244829513,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,18.49,85.47999999999993,185.01000000000002,492.05,1108.0800000000002,201.35,-73.542,0.99,1.0,0.9933333333333332,0.20697905181918408,166.3,178.76115,205.8204,178.76115,-0.06970837902978347,95.75181665735047,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,23.03,65.83999999999992,183.99,497.86000000000007,1087.45,194.18,-69.74833333333333,0.99,1.0,0.99,0.20697905181918408,154.15784,166.3,168.5157,178.76115,-0.0730135898977752,94.8351034097261,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,30.85,72.36999999999992,183.16,469.63,1059.53,195.9,-64.06366666666668,0.99,1.0,0.99,0.20697905181918408,160.13608,154.15784,178.76115,166.3,0.03877999328480471,95.37171604248184,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,20.47,74.34999999999992,178.62,435.00000000000006,1012.96,186.99,-57.73733333333337,0.99,1.0,0.99,0.20697905181918408,170.8508,160.13608,166.3,170.8508,0.06691009296593248,96.05366126327557,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,26.44,77.75999999999993,186.27,400.46000000000004,992.01,185.38,-45.198999999999984,0.99,1.0,0.99,0.20697905181918408,142.58405,170.8508,154.15784,170.8508,-0.16544698649347853,94.0860816098379,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,54.26,101.16999999999992,197.85999999999999,418.68,1007.1700000000001,211.83,-37.14633333333333,1.0,1.0,0.9933333333333332,0.2169790518191841,213.96873,142.58405,160.13608,213.96873,0.5006498272422477,97.58524315259922,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,48.19,128.88999999999993,221.73,420.84000000000003,1036.96,228.25,-20.22733333333335,1.0,1.0,0.9966666666666666,0.2169790518191841,217.40483,213.96873,170.8508,217.40483,0.016058888604891054,97.68585802124092,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,56.84,159.2899999999999,260.08,445.09000000000003,1064.8600000000001,250.85,11.612666666666655,1.0,1.0,1.0,0.2169790518191841,208.9,217.40483,142.58405,217.40483,-0.03911978404527626,97.4399105645612,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,29.22,134.24999999999994,266.27,450.26000000000005,1037.3899999999999,242.44,24.212333333333362,0.99,1.0,0.9966666666666666,0.20697905181918408,178.17723,208.9,213.96873,217.40483,-0.14706926759214933,96.41140301844607,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,33.78,119.83999999999993,269.2,452.36000000000007,1023.78,239.86,30.318000000000012,1.0,1.0,0.9966666666666666,0.2169790518191841,157.30879,178.17723,217.40483,208.9,-0.11712181180502144,95.0363331470095,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,42.27,105.26999999999992,291.0,469.62,1015.86,246.15,53.96599999999998,1.0,1.0,0.9966666666666666,0.2169790518191841,174.72385,157.30879,208.9,178.17723,0.11070621037769099,96.27724986025713,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,53.0,129.04999999999993,317.56,503.83000000000004,1019.87,262.23,79.59033333333335,1.0,1.0,1.0,0.2169790518191841,215.49625,174.72385,178.17723,215.49625,0.2333533744820756,97.60760201229736,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,43.03,138.29999999999993,306.33000000000004,504.19000000000005,1019.6300000000001,265.92,68.41633333333334,1.0,1.0,1.0,0.2169790518191841,279.10745,215.49625,157.30879,279.10745,0.2951847189916296,98.85969815539407,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,36.72,132.74999999999991,294.86,516.59,1030.23,262.75,54.47300000000001,1.0,1.0,1.0,0.2169790518191841,229.10963,279.10745,174.72385,279.10745,-0.1791346665952484,97.88708775852432,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,32.5,112.24999999999991,270.52,530.6,1048.39,255.84,25.895666666666642,0.99,1.0,0.9966666666666666,0.20697905181918408,229.6,229.10963,215.49625,279.10745,0.0021403290642998483,97.93180547792063,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.35,81.56999999999991,253.65,519.9200000000001,1052.67,229.81,8.026999999999958,0.99,1.0,0.9933333333333332,0.20697905181918408,177.34247,229.6,279.10745,229.6,-0.22760248257839724,96.36668529904975,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,13.01,57.85999999999992,232.88,502.08000000000004,1048.01,208.35,-11.655666666666662,0.99,1.0,0.99,0.20697905181918408,133.64786,177.34247,229.10963,229.6,-0.24638548228182447,93.30352152040246,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-07-31,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,19.36,44.71999999999992,209.97,500.97,1050.15,196.46,-35.065000000000026,0.99,1.0,0.99,0.20697905181918408,138.01483,133.64786,229.6,177.34247,0.03267519584675715,93.70598099496925,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-01,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,31.84,64.20999999999992,188.81,506.37,1022.9100000000001,198.83,-49.869,0.99,1.0,0.99,0.20697905181918408,229.8895,138.01483,177.34247,229.8895,0.6656869410338007,97.9429849077697,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-02,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,24.84,76.03999999999992,170.62,476.95,992.65,193.85,-60.998333333333306,0.99,1.0,0.99,0.20697905181918408,360.31934,229.8895,133.64786,360.31934,0.5673588397904211,99.48574622694242,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,23.09,79.76999999999992,156.99,451.85,954.76,187.86,-65.78733333333332,0.99,1.0,0.99,0.20697905181918408,244.45787,360.31934,138.01483,360.31934,-0.32155218201720726,98.32308552263834,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,57.49,105.41999999999992,181.98000000000002,452.50000000000006,976.21,217.17,-45.80233333333334,1.0,1.0,0.9933333333333332,0.2169790518191841,199.3,244.45787,229.8895,360.31934,-0.18472659522068158,97.05980994969256,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,44.17,124.74999999999993,213.8,467.45000000000005,974.3499999999999,228.76,-13.548333333333318,1.0,1.0,0.9966666666666666,0.2169790518191841,251.60587,199.3,360.31934,251.60587,0.26244791771199194,98.44605925097821,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,33.15,134.80999999999992,233.94000000000003,466.82000000000005,974.9100000000001,227.6,6.461000000000041,1.0,1.0,1.0,0.2169790518191841,233.90262,251.60587,244.45787,251.60587,-0.0703610372842255,98.03242034656232,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,17.48,94.79999999999991,232.06,442.0300000000001,968.34,210.94,6.114000000000004,0.99,1.0,0.9966666666666666,0.20697905181918408,160.99911,233.90262,199.3,251.60587,-0.3116831696883088,95.4387926215763,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,15.18,65.80999999999992,215.4,404.21000000000004,951.84,194.48,-6.695999999999998,0.98,1.0,0.9899999999999999,0.19697905181918407,153.0558,160.99911,251.60587,233.90262,-0.04933760192835847,94.75684740078256,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.17,38.82999999999991,196.73,367.35,933.0,171.48,-20.970000000000027,0.98,1.0,0.9833333333333333,0.19697905181918407,134.1,153.0558,233.90262,160.99911,-0.12384894920675996,93.35382895472331,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.89,28.239999999999913,180.53,337.52,921.0999999999999,152.65,-34.39333333333332,0.98,1.0,0.98,0.19697905181918407,135.82657,134.1,160.99911,153.0558,0.012875242356450482,93.4823923979877,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.93,21.989999999999913,131.97,313.95,887.36,138.68,-75.08066666666667,0.98,1.0,0.98,0.19697905181918407,102.5,135.82657,153.0558,135.82657,-0.24536119847537932,89.6702068194522,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.67,24.489999999999913,96.47,310.27000000000004,871.7099999999999,126.55,-106.929,0.97,1.0,0.9766666666666666,0.18697905181918406,117.760284,102.5,134.1,135.82657,0.14888081951219512,91.59306875349357,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,20.53,38.12999999999991,83.85,317.7900000000001,873.75,128.09,-120.025,0.98,1.0,0.9766666666666666,0.19697905181918407,95.80956,117.760284,135.82657,117.760284,-0.1864017583381507,88.59698155394075,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.6,36.79999999999991,73.97,306.03000000000003,858.3199999999999,116.48,-126.30466666666663,0.97,1.0,0.9733333333333333,0.18697905181918406,112.56204,95.80956,102.5,117.760284,0.1748518623820002,91.01173840134153,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.0,42.12999999999991,72.79,288.19000000000005,841.47,113.01,-123.55299999999998,0.98,1.0,0.9766666666666666,0.19697905181918407,82.9,112.56204,117.760284,112.56204,-0.26351725679456406,85.7126886528787,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.83,34.42999999999991,79.45,276.18,833.83,108.89,-115.11033333333334,0.98,1.0,0.9766666666666666,0.19697905181918407,109.587006,82.9,95.80956,112.56204,0.3219180458383594,90.62045835662381,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.4,33.22999999999991,78.96000000000001,259.49,813.79,98.95,-110.92433333333332,0.97,1.0,0.9766666666666666,0.18697905181918406,116.335495,109.587006,112.56204,116.335495,0.06158110570152808,91.42537730575741,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,15.86,35.08999999999991,85.89,217.86,775.39,99.97,-95.03433333333332,0.98,1.0,0.9766666666666666,0.19697905181918407,83.72,116.335495,82.9,116.335495,-0.2803572117005218,85.95863610955841,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.03,28.28999999999991,83.25000000000001,179.72000000000003,733.23,91.01,-87.83699999999997,0.97,0.99,0.9733333333333333,0.18697905181918406,95.2786,83.72,109.587006,116.335495,0.1380625895843287,88.45164896590273,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,15.78,37.66999999999991,78.5,162.35000000000002,692.1700000000001,93.13,-83.00633333333334,0.98,0.99,0.9766666666666666,0.19697905181918407,83.31633,95.2786,116.335495,95.2786,-0.12555043839854915,85.80212409167133,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,13.71,35.51999999999991,84.61000000000001,158.58000000000004,676.66,92.87,-73.27733333333333,0.97,1.0,0.9733333333333333,0.18697905181918406,76.42449,83.31633,83.72,95.2786,-0.08271895797618532,83.96869759642259,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.92,34.40999999999991,75.53,148.32000000000002,647.8000000000001,83.86,-75.62333333333336,0.97,0.99,0.9733333333333333,0.18697905181918406,69.81816,76.42449,95.2786,83.31633,-0.0864425788121059,81.96757965343767,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.07,21.69999999999991,65.77,145.22000000000003,608.6,74.35,-76.2366666666667,0.96,0.99,0.9666666666666665,0.17697905181918405,64.24079,69.81816,83.31633,76.42449,-0.07988423069298878,80.08943543879262,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.04,15.02999999999991,66.41,145.37000000000003,562.64,70.24,-64.87266666666667,0.96,0.98,0.9633333333333333,0.17697905181918405,66.55477,64.24079,76.42449,69.81816,0.03602041631181685,80.88317495807715,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.16,14.26999999999991,54.71,140.60000000000005,523.77,63.86,-67.50299999999999,0.96,0.98,0.96,0.17697905181918405,91.24,66.55477,69.81816,91.24,0.37090098876459177,87.68026830631638,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.09,13.28999999999991,50.77,134.02000000000004,489.14000000000004,56.37,-63.36266666666669,0.95,0.98,0.9566666666666666,0.16697905181918404,75.56334,91.24,64.24079,91.24,-0.17181784305129327,83.74510899944103,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
