date,station,river,basin,district,latitude,longitude,elevation,unit,river_discharge,data_quality_flag
2008-11-04,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,26.455957,0.0
2008-11-05,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,22.730934,0.0
2008-11-06,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,18.545961,0.0
2008-11-07,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,17.321978,0.0
2008-11-08,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,16.916706,0.0
2008-11-09,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,18.53,0.0
2008-11-10,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,25.318737,0.0
2008-11-11,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,27.457706,0.0
2008-11-12,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,29.505198,0.0
2008-11-13,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,34.72,0.0
2008-11-14,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,22.438879,0.0
2008-11-15,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,18.951666,0.0
2008-11-16,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,17.37,0.0
2008-11-17,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,15.151085,0.0
2008-11-18,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,11.97905,0.0
2008-11-19,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,10.437247,0.0
2008-11-20,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,9.233264,0.0
2008-11-21,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,9.083722,0.0
2008-11-22,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,10.596305,0.0
2008-11-23,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,20.12,0.0
2008-11-24,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,12.680037,0.0
2008-11-25,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,18.830175,0.0
2008-11-26,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,17.9685,0.0
2008-11-27,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,16.278866,0.0
2008-11-28,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,15.022287,0.0
2008-11-29,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,11.482307,0.0
2008-11-30,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,20.12,0.0
2008-12-01,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,14.556791,0.0
2008-12-02,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,14.071889,0.0
2008-12-03,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,13.775579,0.0
2008-12-04,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,10.889367,0.0
2008-12-05,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,9.300245,0.0
2008-12-06,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,5.5230227,0.0
2008-12-07,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,5.779,0.0
2008-12-08,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,5.527,0.0
2008-12-09,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,5.011419,0.0
2008-12-10,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,12.589303,0.0
2008-12-11,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,8.279579,0.0
2008-12-12,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,7.1744123,0.0
2008-12-13,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,5.420562,0.0
2008-12-14,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,4.34,0.0
2008-12-15,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,4.6680528500000005,1.0
2008-12-16,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,4.9961057,0.0
2008-12-17,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,4.22861375,1.0
2008-12-18,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,3.4611218,0.0
2008-12-19,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,3.0265942,0.0
2008-12-20,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,4.1468616,0.0
2008-12-21,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,2.899,0.0
2008-12-22,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,2.1546607,1.0
2008-12-23,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,1.4103214,0.0
2008-12-24,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,1.4848125,0.0
2008-12-25,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,1.175,0.0
2008-12-26,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,1.056,1.0
2008-12-27,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.937,0.0
2008-12-28,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.723,0.0
2008-12-29,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2008-12-30,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2008-12-31,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-01,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-02,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-03,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-04,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-05,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-06,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-07,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-08,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-09,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-10,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-11,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-12,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-13,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-14,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-15,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-16,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-17,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-18,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-19,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-20,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-21,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-22,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-23,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-24,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-25,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-26,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-27,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-28,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-29,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-30,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-01-31,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-01,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-02,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-03,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-04,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-05,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-06,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-07,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-08,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-09,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-10,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-11,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-12,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-13,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-14,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-15,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-16,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-17,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-18,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-19,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-20,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-21,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-22,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-23,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-24,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-25,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-26,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-27,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-02-28,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-01,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-02,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-03,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-04,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-05,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-06,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-07,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-08,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-09,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-10,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-11,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-12,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-13,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,9.954978,0.0
2009-03-14,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,13.014145,0.0
2009-03-15,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,8.884,0.0
2009-03-16,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,5.4249616,0.0
2009-03-17,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-18,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-19,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-20,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-21,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-22,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-23,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-24,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-25,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-26,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-27,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-28,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-29,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-30,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-03-31,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-01,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-02,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-03,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-04,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-05,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-06,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-07,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-08,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-09,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-10,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-11,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-12,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-13,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-14,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-15,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-16,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-17,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-18,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-19,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-20,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-21,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-22,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
2009-04-23,THUMPAMON,Pamba,West flowing rivers from Tadri to Kanyakumari,PATHANAMTHITTA,9.22777778,76.7,35.0,m3/sec,0.0,0.0
