date,station,flood_label_extended,flood_label_primary,flood_event_id,rainfall_mm_scaled,rainfall_3d_cum_mm_scaled,river_discharge_scaled,river_discharge_roc_scaled,slope_scaled,drainage_density_scaled,discharge_sensor_outage,raw_rainfall_mm,raw_rainfall_3d_cum_mm,raw_river_discharge,raw_river_discharge_roc,raw_slope,raw_drainage_density
2009-03-28,PERUMANNU,0,0,NONE,-0.5762276189967764,-0.6496444243991988,-0.32750828760846284,0.0003650397071621314,-0.8793704727890945,-0.6656886611844715,0,0.05,0.6100000000000435,4.0526495,-0.3046414999999998,8.4,2.65
2009-03-30,PERUMANNU,0,0,NONE,-0.578043861157705,-0.6657117363975663,-0.326828397878516,0.004095336880735601,-0.8793704727890945,-0.6656886611844715,0,0.03,0.1500000000000435,4.1595798,0.060579800000000184,8.4,2.65
2009-03-31,PERUMANNU,0,0,NONE,-0.580768224399098,-0.6674581833539107,-0.3283082580027475,0.0010993618519104795,-0.8793704727890945,-0.6656886611844715,0,0.0,0.1000000000000435,3.9268334,-0.23274640000000035,8.4,2.65
2009-04-01,PERUMANNU,0,0,NONE,-0.5753194979163122,-0.6678074727451796,-0.32859161601980136,0.003021404877386348,-0.8793704727890945,-0.6656886611844715,0,0.06,0.0900000000000435,3.882268,-0.0445654000000002,8.4,2.65
2009-04-02,PERUMANNU,0,0,NONE,-0.5471677444219184,-0.6559316334420383,-0.32973676125875057,0.0016370428195582054,-0.8793704727890945,-0.6656886611844715,0,0.37,0.4300000000000435,3.7021642,-0.18010379999999993,8.4,2.65
2009-04-03,PERUMANNU,0,0,NONE,-0.5598814395484187,-0.6478979774428544,-0.32983315171418764,0.0033217467619848515,-0.8793704727890945,-0.6656886611844715,0,0.23,0.6600000000000436,3.6870043,-0.015159900000000004,8.4,2.65
2009-04-04,PERUMANNU,0,0,NONE,-0.5598814395484187,-0.6419600577912837,-0.33043500662467135,0.0025097762484183137,-0.8793704727890945,-0.6656886611844715,0,0.23,0.8300000000000436,3.592347,-0.09465729999999972,8.4,2.65
2009-04-05,PERUMANNU,0,0,NONE,-0.5762276189967764,-0.6531373183118874,-0.3301955993846123,0.0038611671397071183,-0.8793704727890945,-0.6656886611844715,0,0.05,0.5100000000000435,3.63,0.037652999999999714,8.4,2.65
2009-04-06,PERUMANNU,0,0,NONE,-0.5644220449507403,-0.6548837652682317,-0.3319658383070963,0.000632901708982809,-0.8793704727890945,-0.6656886611844715,0,0.18,0.4600000000000435,3.351584,-0.278416,8.4,2.65
2009-04-07,PERUMANNU,0,0,NONE,-0.436376972605272,-0.6073804080556663,-0.33160713119597174,0.004052808661895885,-0.8793704727890945,-0.6656886611844715,0,1.59,1.820000000000044,3.408,0.05641600000000002,8.4,2.65
2009-04-08,PERUMANNU,0,0,NONE,-0.4699774525824516,-0.5665135492772093,-0.33213925452749893,0.002621792010183295,-0.8793704727890945,-0.6656886611844715,0,1.22,2.990000000000044,3.3243098,-0.08369019999999994,8.4,2.65
2009-04-09,PERUMANNU,0,0,NONE,-0.47815054230663045,-0.5333310571066674,-0.3311790129617613,0.005019104580755349,-0.8793704727890945,-0.6656886611844715,0,1.13,3.940000000000044,3.4753327,0.15102290000000007,8.4,2.65
2009-04-11,PERUMANNU,0,0,NONE,-0.3555541964439479,-0.4425158153767631,-0.3324215119312351,0.004364344870873155,-0.8793704727890945,-0.6656886611844715,0,2.48,6.540000000000044,3.2799175,0.08691749999999976,8.4,2.65
2009-04-13,PERUMANNU,0,0,NONE,-0.42547951963970015,-0.44042007902914987,-0.33385159394106134,0.0027718347692973692,-0.8793704727890945,-0.6656886611844715,0,1.71,6.600000000000043,3.055,-0.06899999999999995,8.4,2.65
2009-04-14,PERUMANNU,0,0,NONE,-0.3564623175244122,-0.44076936842041875,-0.3335446385455773,0.003969675482684082,-0.8793704727890945,-0.6656886611844715,0,2.47,6.590000000000044,3.1032767,0.04827669999999973,8.4,2.65
2009-04-15,PERUMANNU,0,0,NONE,-0.5299134438930964,-0.5053879058051584,-0.33363282113427883,0.0033349317559087195,-0.8793704727890945,-0.6656886611844715,0,0.56,4.740000000000044,3.0894077,-0.013868999999999687,8.4,2.65
2009-04-17,PERUMANNU,0,0,NONE,-0.534454049295418,-0.6255434564016472,-0.3354202489536045,0.0031741982127369236,-0.8793704727890945,-0.6656886611844715,0,0.51,1.3000000000000431,2.8082883,-0.029605899999999963,8.4,2.65
2009-04-18,PERUMANNU,0,0,NONE,-0.5517083498242399,-0.6339264017920998,-0.3359869236590781,0.002566289201691798,-0.8793704727890945,-0.6656886611844715,0,0.32,1.0600000000000431,2.719164,-0.08912429999999993,8.4,2.65
2009-04-19,PERUMANNU,0,0,NONE,-0.5108429012033457,-0.6150647746635813,-0.3367636730834156,0.0022288283265300365,-0.8793704727890945,-0.6656886611844715,0,0.77,1.6000000000000432,2.597,-0.12216400000000016,8.4,2.65
2009-04-20,PERUMANNU,0,0,NONE,-0.26292584623658777,-0.5106272466741913,-0.3371553038561275,0.0028474771478710407,-0.8793704727890945,-0.6656886611844715,0,3.5,4.590000000000043,2.5354059,-0.06159409999999976,8.4,2.65
2009-04-21,PERUMANNU,0,0,NONE,-0.4200307931569142,-0.4599802849402062,-0.33791211126076615,0.0022608628876446134,-0.8793704727890945,-0.6656886611844715,0,1.77,6.040000000000044,2.4163783,-0.11902760000000034,8.4,2.65
2009-04-22,PERUMANNU,0,0,NONE,-0.47815054230663045,-0.44740586685452716,-0.33794347015668336,0.003426212483073937,-0.8793704727890945,-0.6656886611844715,0,1.13,6.400000000000043,2.4114463,-0.004931999999999714,8.4,2.65
2009-04-23,PERUMANNU,0,0,NONE,-0.5517083498242399,-0.5584798932780255,-0.33857387043683873,0.002463921395043771,-0.8793704727890945,-0.6656886611844715,0,0.32,3.2200000000000437,2.3122995,-0.0991468000000002,8.4,2.65
2009-04-24,PERUMANNU,0,0,NONE,-0.5535245919851686,-0.6098254337945483,-0.33722287045048155,0.005646813042355446,-0.8793704727890945,-0.6656886611844715,0,0.3,1.7500000000000435,2.5247793,0.2124798000000001,8.4,2.65
2009-04-25,PERUMANNU,0,0,NONE,-0.5498921076633113,-0.6374192957047885,-0.3375836439933119,0.002897045738785831,-0.8793704727890945,-0.6656886611844715,0,0.34,0.9600000000000436,2.4680383,-0.05674100000000015,8.4,2.65
2009-04-26,PERUMANNU,0,0,NONE,-0.5553408341460971,-0.6388164532698639,-0.33868386500697667,0.0017092084207427014,-0.8793704727890945,-0.6656886611844715,0,0.28,0.9200000000000434,2.295,-0.17303829999999998,8.4,2.65
2009-04-27,PERUMANNU,0,0,NONE,-0.5517083498242399,-0.6381178744873263,-0.3369340932957573,0.006287393955611166,-0.8793704727890945,-0.6656886611844715,0,0.32,0.9400000000000436,2.570197,0.2751969999999999,8.4,2.65
2009-04-28,PERUMANNU,0,0,NONE,-0.5508002287437757,-0.6384671638785951,-0.33681281600850566,0.003671404956647643,-0.8793704727890945,-0.6656886611844715,0,0.33,0.9300000000000436,2.589271,0.019074000000000257,8.4,2.65
2009-04-29,PERUMANNU,0,0,NONE,-0.5208322330884532,-0.6251941670103782,-0.33681604472856785,0.003471400375333566,-0.8793704727890945,-0.6656886611844715,0,0.66,1.3100000000000436,2.5887632,-0.0005078000000002802,8.4,2.65
2009-04-30,PERUMANNU,0,0,NONE,1.2164033938397814,0.05487227779009754,-0.3386621471276611,0.0005110357588684784,-0.8793704727890945,-0.6656886611844715,0,19.79,20.780000000000044,2.2984157,-0.29034749999999976,8.4,2.65
2009-05-01,PERUMANNU,0,0,NONE,0.07489519569613735,0.295532668374344,-0.33855549191115974,0.0036479162816714884,-0.8793704727890945,-0.6656886611844715,0,7.22,27.670000000000044,2.31519,0.016774299999999798,8.4,2.65
2009-05-04,PERUMANNU,0,0,NONE,-0.5144753855252031,-0.6335771124008309,-0.3397316571512265,0.0023858297473222656,-0.8793704727890945,-0.6656886611844715,0,0.73,1.070000000000046,2.1302075,-0.10679250000000007,8.4,2.65
2009-05-05,PERUMANNU,0,0,NONE,-0.5326378071344893,-0.6217012730976896,-0.33673430432018736,0.008291489540299495,-0.8793704727890945,-0.6656886611844715,0,0.53,1.4100000000000463,2.601619,0.4714114999999999,8.4,2.65
2009-05-06,PERUMANNU,0,0,NONE,-0.5607895606288831,-0.6192562473588076,-0.33693557667580953,0.003153266051804578,-0.8793704727890945,-0.6656886611844715,0,0.22,1.4800000000000462,2.5699637,-0.03165529999999972,8.4,2.65
2009-05-07,PERUMANNU,0,0,NONE,-0.5653301660312047,-0.6388164532698638,-0.33755209625732807,0.002486219140984733,-0.8793704727890945,-0.6656886611844715,0,0.17,0.9200000000000462,2.473,-0.09696370000000032,8.4,2.65
2009-05-09,PERUMANNU,0,0,NONE,-0.3310349272714114,-0.4124769277276408,-0.33868386500697667,0.003305031878913812,-0.8793704727890945,-0.6656886611844715,0,2.75,7.4000000000000465,2.295,-0.016796400000000045,8.4,2.65
2009-05-11,PERUMANNU,0,0,NONE,-0.5725951346749192,-0.5633699447557895,-0.33953108928985964,0.002115618571589983,-0.8793704727890945,-0.6656886611844715,0,0.09,3.0800000000000463,2.161752,-0.13324800000000003,8.4,2.65
2009-05-12,PERUMANNU,0,0,NONE,-0.5580651973874902,-0.6506922925730053,-0.3404475720977949,0.002004362716516406,-0.8793704727890945,-0.6656886611844715,0,0.25,0.5800000000000461,2.0176113,-0.1441406999999999,8.4,2.65
2009-05-13,PERUMANNU,0,0,NONE,-0.5616976817093474,-0.6517401607468117,-0.3398631648649848,0.0044153699496131465,-0.8793704727890945,-0.6656886611844715,0,0.21,0.5500000000000462,2.1095245,0.09191320000000003,8.4,2.65
2009-05-14,PERUMANNU,0,0,NONE,-0.5671464081921332,-0.6496444243991987,-0.3397711259968076,0.003624436799114996,-0.8793704727890945,-0.6656886611844715,0,0.15,0.6100000000000462,2.124,0.014475500000000086,8.4,2.65
2009-05-15,PERUMANNU,0,0,NONE,-0.5253728384907748,-0.6370700063135196,-0.3400848465717839,0.002972630920081653,-0.8793704727890945,-0.6656886611844715,0,0.61,0.9700000000000462,2.0746593,-0.049340700000000126,8.4,2.65
2009-05-17,PERUMANNU,0,0,NONE,0.12211749188028177,-0.31537447695489695,-0.3401208298239462,0.005231742610814039,-0.8793704727890945,-0.6656886611844715,0,7.74,10.180000000000046,2.069,0.17184160000000004,8.4,2.65
2009-05-18,PERUMANNU,0,0,NONE,-0.4400094569271292,-0.2825412741756238,-0.3428426599111348,-0.0008957200546170194,-0.8793704727890945,-0.6656886611844715,0,1.55,11.120000000000047,1.6409216,-0.42807839999999997,8.4,2.65
2009-05-19,PERUMANNU,0,0,NONE,1.0447685096320256,0.2787667775934387,-0.3412833992150389,0.0059813599204868555,-0.8793704727890945,-0.6656886611844715,0,17.9,27.190000000000047,1.8861558,0.24523420000000007,8.4,2.65
2009-05-21,PERUMANNU,0,0,NONE,2.098188962970631,1.6738286063212768,-0.3413841520667632,0.005089886212091921,-0.8793704727890945,-0.6656886611844715,0,29.5,67.13000000000005,1.8703098,0.15795289999999995,8.4,2.65
2009-05-22,PERUMANNU,0,0,NONE,0.30555795013407333,1.3895070418284223,-0.33680245587367036,0.010836554936111796,-0.8793704727890945,-0.6656886611844715,0,9.76,58.990000000000045,2.5909004,0.7205906000000002,8.4,2.65
2009-05-26,PERUMANNU,0,0,NONE,0.32372037174335977,0.6713680533796406,-0.33572745232089324,0.003149223429916695,-0.8793704727890945,-0.6656886611844715,0,9.96,38.43000000000005,2.7599726,-0.03205109999999989,8.4,2.65
2009-05-27,PERUMANNU,0,0,NONE,1.5042777763469692,0.768819793543653,-0.3376539465432445,0.0003818955406678635,-0.8793704727890945,-0.6656886611844715,0,22.96,41.22000000000004,2.4569814,-0.3029912000000001,8.4,2.65
2009-05-28,PERUMANNU,0,0,NONE,0.07217083245474447,0.7300486711128095,-0.3360596747716258,0.006037601186690563,-0.8793704727890945,-0.6656886611844715,0,7.19,40.11000000000005,2.707722,0.25074059999999987,8.4,2.65
2009-05-29,PERUMANNU,0,0,NONE,-0.3065156580988749,0.4876418335722186,-0.33688448113171376,0.0021516303862749047,-0.8793704727890945,-0.6656886611844715,0,3.02,33.170000000000044,2.5779998,-0.1297221999999998,8.4,2.65
2009-05-30,PERUMANNU,0,0,NONE,0.09669010162728092,-0.053756722894518764,-0.33650821761681654,0.004081011005394662,-0.8793704727890945,-0.6656886611844715,0,7.46,17.670000000000044,2.637177,0.05917719999999971,8.4,2.65
2009-06-01,PERUMANNU,0,0,NONE,0.06308962165010126,0.2026216902968264,-0.32882797956491405,0.015591110319983677,-0.8793704727890945,-0.6656886611844715,0,7.09,25.01000000000004,3.8450937,1.1860937000000003,8.4,2.65
2009-06-02,PERUMANNU,0,0,NONE,-0.37644098129462716,0.02064191744574885,-0.3304118848434461,0.0009322252777596279,-0.8793704727890945,-0.6656886611844715,0,2.25,19.80000000000004,3.5959835,-0.24911020000000006,8.4,2.65
2009-06-04,PERUMANNU,0,0,NONE,-0.24385530354683718,-0.41422337468398523,-0.33503806272752584,-0.00033793424380581903,-0.8793704727890945,-0.6656886611844715,0,3.71,7.350000000000042,2.868397,-0.3734674,8.4,2.65
2009-06-05,PERUMANNU,0,0,NONE,4.413897718154634,1.4282781642592663,-0.33621874550521397,0.0015799558507463211,-0.8793704727890945,-0.6656886611844715,0,55.0,60.10000000000005,2.682704,-0.18569299999999966,8.4,2.65
2009-06-06,PERUMANNU,0,0,NONE,7.059254425547183,4.318298587617837,-0.3041858049985522,0.05493382175830547,-0.8793704727890945,-0.6656886611844715,0,84.13,142.84000000000003,7.720715,5.038011,8.4,2.65
2009-06-08,PERUMANNU,0,0,NONE,1.1946084879086378,4.22189471562763,1.3030484383807317,2.5268979199895134,-0.8793704727890945,-0.6656886611844715,0,19.55,140.08,260.5,247.06,8.4,2.65
2009-06-09,PERUMANNU,0,0,NONE,0.0385703524775648,1.5215384317280516,0.1063534218555399,-1.918876325213428,-0.8793704727890945,-0.6656886611844715,0,6.82,62.77000000000002,72.28866,-188.21134,8.4,2.65
2009-06-11,PERUMANNU,0,0,NONE,-0.381889707777413,-0.1117387618451505,-0.252688514787892,-0.18122067502528902,-0.8793704727890945,-0.6656886611844715,0,2.19,16.01000000000003,15.82,-18.083109999999998,8.4,2.65
2009-06-12,PERUMANNU,0,0,NONE,-0.17120561710969198,-0.19242461122825788,-0.2551729188661585,-0.0005143224776485416,-0.8793704727890945,-0.6656886611844715,0,4.51,13.700000000000028,15.429263,-0.39073699999999967,8.4,2.65
2009-06-13,PERUMANNU,0,0,NONE,0.27558995447875095,-0.10754728914992423,-0.2581069530506056,-0.0012366015312700715,-0.8793704727890945,-0.6656886611844715,0,9.43,16.130000000000027,14.96781,-0.46145300000000056,8.4,2.65
2009-06-14,PERUMANNU,0,0,NONE,-0.01682503343075844,0.032867046140158604,-0.2452493606469435,0.024130830387584415,-0.8793704727890945,-0.6656886611844715,0,6.21,20.150000000000027,16.99,2.0221899999999984,8.4,2.65
2009-06-15,PERUMANNU,0,0,NONE,0.4127162376288625,0.25746012472603735,-0.2465210109274475,0.0014338270196449744,-0.8793704727890945,-0.6656886611844715,0,10.94,26.580000000000027,16.79,-0.1999999999999993,8.4,2.65
2009-06-16,PERUMANNU,0,0,NONE,0.5707293056296533,0.37097917688841775,-0.2576702174782693,-0.014433331110893233,-0.8793704727890945,-0.6656886611844715,0,12.68,29.830000000000027,15.036498,-1.7535019999999992,8.4,2.65
2009-06-17,PERUMANNU,0,0,NONE,0.9049178632405213,0.7255079090263135,-0.2643532706163101,-0.0072589693055557245,-0.8793704727890945,-0.6656886611844715,0,16.36,39.980000000000025,13.9854145,-1.0510835000000007,8.4,2.65
2009-06-19,PERUMANNU,0,0,NONE,0.4799171975832218,0.8914203698790235,-0.2586652711062609,-0.0003025189150184466,-0.8793704727890945,-0.6656886611844715,0,11.68,44.73000000000003,14.88,-0.3699999999999992,8.4,2.65
2009-06-20,PERUMANNU,0,0,NONE,-0.024090002074472965,0.5340973226109768,-0.287502757922061,-0.042847519027502036,-0.8793704727890945,-0.6656886611844715,0,6.13,34.50000000000003,10.344557,-4.535443000000001,8.4,2.65
2009-06-22,PERUMANNU,0,0,NONE,0.3709426679275041,0.161754831518369,-0.26152187450512815,0.0008284040474263068,-0.8793704727890945,-0.6656886611844715,0,10.48,23.84000000000003,14.430725,-0.2592749999999988,8.4,2.65
2009-06-23,PERUMANNU,0,0,NONE,0.8522468405735908,0.49881909409282166,-0.2659267439117661,-0.0035993291549635178,-0.8793704727890945,-0.6656886611844715,0,15.78,33.49000000000003,13.737945,-0.6927800000000008,8.4,2.65
2009-06-27,PERUMANNU,0,0,NONE,0.5334963413306164,1.9574515920315927,0.07942686299100747,-0.6664603184783134,-0.8793704727890945,-0.6656886611844715,0,12.27,75.25000000000003,68.05376,-65.59134999999999,8.4,2.65
2009-06-28,PERUMANNU,0,0,NONE,0.25379504854760737,0.8418212763188452,-0.047698489570643224,-0.2007356712609635,-0.8793704727890945,-0.6656886611844715,0,9.19,43.31000000000004,48.06,-19.993759999999995,8.4,2.65
2009-06-29,PERUMANNU,0,0,NONE,1.3208373180931776,0.8100359417133786,-0.02059567997723291,0.047014133460513655,-0.8793704727890945,-0.6656886611844715,0,20.94,42.400000000000034,52.32262,4.262619999999998,8.4,2.65
2009-06-30,PERUMANNU,0,0,NONE,6.078483658645723,2.942796964801055,-0.004924357863910698,0.028650763559104883,-0.8793704727890945,-0.6656886611844715,0,73.33,103.46000000000004,54.787342,2.464722000000002,8.4,2.65
2009-07-01,PERUMANNU,0,0,NONE,6.587939584786204,5.379090468901373,1.0695725567249965,1.7295323023418085,-0.8793704727890945,-0.6656886611844715,0,78.94,173.21000000000004,223.77986,168.99251800000002,8.4,2.65
2009-07-03,PERUMANNU,0,0,NONE,6.244669816370693,7.355369844700597,2.9530903405263933,2.276642057394336,-0.8793704727890945,-0.6656886611844715,0,75.16,229.79,520.0119,222.55825999999996,8.4,2.65
2009-07-05,PERUMANNU,0,0,NONE,4.37938911709699,6.690672133115951,4.810895737151084,3.7001465616275997,-0.8793704727890945,-0.6656886611844715,0,54.62,210.76,812.2,361.92897000000005,8.4,2.65
2009-07-06,PERUMANNU,0,0,NONE,4.254976529073379,5.925379076845873,4.962561651155958,0.24711043469513375,-0.8793704727890945,-0.6656886611844715,0,53.25,188.85,836.0534,23.853399999999965,8.4,2.65
2009-07-07,PERUMANNU,0,0,NONE,2.720251903088687,4.36650052361294,4.538610996409787,-0.6775513813429702,-0.8793704727890945,-0.6656886611844715,0,36.35,144.22000000000003,769.37616,-66.67723999999998,8.4,2.65
2009-07-08,PERUMANNU,0,0,NONE,3.6383623154381093,4.081480380337547,3.393839241147966,-1.8354675776879976,-0.8793704727890945,-0.6656886611844715,0,46.46,136.06000000000003,589.3311,-180.04506000000003,8.4,2.65
2009-07-10,PERUMANNU,0,0,NONE,1.0883583214943129,3.013353421837366,3.9095535153681027,1.3077568381943045,-0.8793704727890945,-0.6656886611844715,0,18.38,105.48000000000005,670.44055,127.69785000000002,8.4,2.65
2009-07-11,PERUMANNU,0,0,NONE,1.469769175289325,2.17925035548732,2.9094810016319284,-1.6030248880365325,-0.8793704727890945,-0.6656886611844715,0,22.58,81.60000000000002,513.1532,-157.28735000000006,8.4,2.65
2009-07-12,PERUMANNU,0,0,NONE,1.134672496597993,1.4195459294775437,2.211642563800857,-1.1175206050354654,-0.8793704727890945,-0.6656886611844715,0,18.89,59.85000000000002,403.4,-109.75319999999999,8.4,2.65
2009-07-13,PERUMANNU,0,0,NONE,1.886596751222446,1.7265713044028743,2.1045379460904337,-0.16857466330714266,-0.8793704727890945,-0.6656886611844715,0,27.17,68.64000000000003,386.55502,-16.844979999999964,8.4,2.65
2009-07-14,PERUMANNU,0,0,NONE,2.3787983768341046,2.0762099850630062,4.2451830351146596,3.442176726872689,-0.8793704727890945,-0.6656886611844715,0,32.59,78.65000000000003,723.227,336.67197999999996,8.4,2.65
2009-07-15,PERUMANNU,0,0,NONE,3.2787463675742408,2.900882237848791,9.169168062560464,7.91329222602607,-0.8793704727890945,-0.6656886611844715,0,42.5,102.26000000000003,1497.6514,774.4244,8.4,2.65
2009-07-17,PERUMANNU,0,0,NONE,9.726406038870877,9.00192003514202,11.275965763233545,-3.203656492376718,-0.8793704727890945,-0.6656886611844715,0,113.5,276.93000000000006,1829.0,-314.0,8.4,2.65
2009-07-19,PERUMANNU,0,0,NONE,2.7393224457784378,6.277462783244888,5.4766046589949395,-13.122277299151122,-0.8793704727890945,-0.6656886611844715,0,36.56,198.93000000000004,916.9,-1285.1,8.4,2.65
2009-07-20,PERUMANNU,0,0,NONE,0.5080689510776156,2.7318261724746624,3.0374900875560154,-3.9146804495117546,-0.8793704727890945,-0.6656886611844715,0,11.99,97.42000000000004,533.28595,-383.61405,8.4,2.65
2009-07-24,PERUMANNU,0,0,NONE,-0.12852392632786913,0.08805476996063899,1.9323538276445997,-0.36372687269980375,-0.8793704727890945,-0.6656886611844715,0,4.98,21.73000000000003,359.4746,-35.95170000000002,8.4,2.65
2009-07-25,PERUMANNU,0,0,NONE,-0.39006279750159184,-0.08798708323886784,1.5889355770949822,-0.5481853360328569,-0.8793704727890945,-0.6656886611844715,0,2.1,16.69000000000003,305.46317,-54.01143000000002,8.4,2.65
2009-07-26,PERUMANNU,0,0,NONE,-0.23114160842033676,-0.2891777726097329,1.0169271252673262,-0.9153892042274233,-0.8793704727890945,-0.6656886611844715,0,3.85,10.930000000000028,215.5,-89.96316999999999,8.4,2.65
2009-07-27,PERUMANNU,0,0,NONE,0.9612213702293089,0.1299694969129025,0.8448408603105768,-0.27296020606924254,-0.8793704727890945,-0.6656886611844715,0,16.98,22.930000000000028,188.43497,-27.065030000000007,8.4,2.65
2009-07-28,PERUMANNU,0,0,NONE,2.5504332610418596,1.2609685458414799,1.0191625592954243,0.28350434762367577,-0.8793704727890945,-0.6656886611844715,0,34.48,55.31000000000002,215.85158,27.41661000000002,8.4,2.65
2009-07-29,PERUMANNU,0,0,NONE,4.163256299946483,2.9511799101915073,3.601671213994599,4.1519797264016685,-0.8793704727890945,-0.6656886611844715,0,52.24,103.70000000000002,622.01807,406.16648999999995,8.4,2.65
2009-07-30,PERUMANNU,0,0,NONE,1.9755926171079485,3.3413361602388276,2.8218677943434725,-1.249187921536985,-0.8793704727890945,-0.6656886611844715,0,28.15,114.87000000000003,499.37375,-122.64432,8.4,2.65
2009-07-31,PERUMANNU,0,0,NONE,1.6777289027156534,3.0056690552294496,2.0163386987702077,-1.2905132611959627,-0.8793704727890945,-0.6656886611844715,0,24.87,105.26000000000003,372.6834,-126.69034999999997,8.4,2.65
2009-08-02,PERUMANNU,0,0,NONE,-0.01864127559168703,1.0433612550809785,1.7964487472162933,-0.2835528355126543,-0.8793704727890945,-0.6656886611844715,0,6.19,49.08000000000003,338.1,-28.102119999999957,8.4,2.65
2009-08-03,PERUMANNU,0,0,NONE,-0.2819963889263384,0.2895947487227728,1.4119903364164272,-0.614111633446131,-0.8793704727890945,-0.6656886611844715,0,3.29,27.50000000000003,277.63394,-60.46606000000003,8.4,2.65
2009-08-04,PERUMANNU,0,0,NONE,-0.17574622251201355,-0.1840416658378051,1.4411680977725358,0.05034730482709036,-0.8793704727890945,-0.6656886611844715,0,4.46,13.94000000000003,282.2229,4.588959999999986,8.4,2.65
2009-08-05,PERUMANNU,0,0,NONE,-0.318321232144911,-0.2993071649565299,1.7258020887178642,0.4607083576417054,-0.8793704727890945,-0.6656886611844715,0,2.89,10.640000000000027,326.98898,44.766080000000045,8.4,2.65
2009-08-06,PERUMANNU,0,0,NONE,-0.23023348733987245,-0.27939766965420465,1.3893515279676982,-0.5369925437240282,-0.8793704727890945,-0.6656886611844715,0,3.86,11.21000000000003,274.0734,-52.915580000000034,8.4,2.65
2009-08-07,PERUMANNU,0,0,NONE,-0.25566087759287326,-0.3101351360858646,1.763493485119433,0.6044926110412788,-0.8793704727890945,-0.6656886611844715,0,3.58,10.330000000000028,332.91693,58.84352999999999,8.4,2.65
2009-08-08,PERUMANNU,0,0,NONE,-0.0004788539824007964,-0.18788384914176262,1.1365782897228005,-1.0035905729465133,-0.8793704727890945,-0.6656886611844715,0,6.39,13.830000000000028,234.31825,-98.59867999999997,8.4,2.65
2009-08-09,PERUMANNU,0,0,NONE,0.1684316669839618,-0.03454580637473191,1.4550106469009625,0.5150015458447182,-0.8793704727890945,-0.6656886611844715,0,8.25,18.220000000000027,284.4,50.08174999999997,8.4,2.65
2009-08-10,PERUMANNU,0,0,NONE,0.5008039824339011,0.2564122565522307,1.3725712759437656,-0.1289527811480656,-0.8793704727890945,-0.6656886611844715,0,11.91,26.550000000000026,271.43427,-12.965729999999951,8.4,2.65
2009-08-11,PERUMANNU,0,0,NONE,0.8858473205507705,0.5973187024306406,1.016354119650931,-0.5687453061072105,-0.8793704727890945,-0.6656886611844715,0,16.15,36.31000000000002,215.40988,-56.02439000000004,8.4,2.65
2009-08-12,PERUMANNU,0,0,NONE,0.341882793352646,0.6640329761629937,1.2177764028411977,0.3270383193115456,-0.8793704727890945,-0.6656886611844715,0,10.16,38.22000000000003,247.08876,31.67888000000002,8.4,2.65
2009-08-13,PERUMANNU,0,0,NONE,-0.2947100840528388,0.3580554694114698,0.9516735356085145,-0.4239870647762862,-0.8793704727890945,-0.6656886611844715,0,3.15,29.460000000000026,205.23718,-41.85158000000001,8.4,2.65
2009-08-14,PERUMANNU,0,0,NONE,-0.17847058575340652,-0.05131169715563746,0.7380342538433897,-0.3397103485595159,-0.8793704727890945,-0.6656886611844715,0,4.43,17.740000000000023,171.63686,-33.60031999999998,8.4,2.65
2009-08-15,PERUMANNU,0,0,NONE,-0.2220603976156936,-0.2682204091336012,0.6386111668173788,-0.15623516771546334,-0.8793704727890945,-0.6656886611844715,0,3.95,11.530000000000026,156.0,-15.636860000000013,8.4,2.65
2009-08-16,PERUMANNU,0,0,NONE,1.976500738188413,0.6053523584298247,0.5495956471820971,-0.1395166076765622,-0.8793704727890945,-0.6656886611844715,0,28.16,36.54000000000003,142.0,-14.0,8.4,2.65
2009-08-17,PERUMANNU,0,0,NONE,1.947440863613555,1.4230388233902322,1.0998888265772404,0.8874592904235882,-0.8793704727890945,-0.6656886611844715,0,27.84,59.95000000000002,228.54788,86.54787999999999,8.4,2.65
2009-08-19,PERUMANNU,0,0,NONE,-0.003203217223793683,0.9962071872596822,0.5894983162564348,-0.2963355078696582,-0.8793704727890945,-0.6656886611844715,0,6.36,47.730000000000025,148.27573,-29.35362999999998,8.4,2.65
2009-08-20,PERUMANNU,0,0,NONE,-0.041344302603294907,0.23126342038087266,0.383723746398629,-0.32707659340090894,-0.8793704727890945,-0.6656886611844715,0,5.94,25.830000000000027,115.91234,-32.36339000000001,8.4,2.65
2009-08-21,PERUMANNU,0,0,NONE,1.2690744165067116,0.4701773640087747,0.3801152479801567,-0.0023200507531012447,-0.8793704727890945,-0.6656886611844715,0,20.37,32.67000000000002,115.34481,-0.567530000000005,8.4,2.65
2009-08-22,PERUMANNU,0,0,NONE,1.0429522674710971,0.8725587427505047,0.6830455524138346,0.4900992810017605,-0.8793704727890945,-0.6656886611844715,0,17.88,44.190000000000026,162.98846,47.64365000000001,8.4,2.65
2009-08-23,PERUMANNU,0,0,NONE,2.7474955355026163,1.945226463337182,0.5108103136267244,-0.27319951539423754,-0.8793704727890945,-0.6656886611844715,0,36.65,74.90000000000002,135.9,-27.088459999999998,8.4,2.65
2009-08-24,PERUMANNU,0,0,NONE,1.0102599085743817,1.8456789868255559,1.0685386414644327,0.899403001280161,-0.8793704727890945,-0.6656886611844715,0,17.52,72.05000000000001,223.61725,87.71725,8.4,2.65
